filename,label
f000005_t014.png,63
f000005_t015.png,56
f000005_t016.png,21
f000005_t017.png,90
f000005_t018.png,18
f000005_t019.png,unreadable
f000005_t020.png,85
f000005_t021.png,88
f000005_t022.png,71
f000025_t001.png,16
f000025_t002.png,unreadable
f000025_t003.png,4
f000025_t004.png,unreadable
f000025_t005.png,14
f000025_t006.png,5
f000025_t007.png,2
f000025_t008.png,25
f000025_t009.png,8
f000025_t010.png,5
f000025_t011.png,unreadable
f000025_t012.png,90
f000025_t013.png,71
f000025_t014.png,63
f000025_t016.png,71
f000025_t017.png,90
f000025_t018.png,18
f000025_t019.png,unreadable
f000025_t021.png,63
f000025_t022.png,12
f000025_t020.png,18
f000030_t015.png,90
f000045_t001.png,5
f000045_t002.png,unreadable
f000045_t003.png,4
f000045_t004.png,5
f000045_t005.png,15
f000045_t006.png,unreadable
f000045_t007.png,unreadable
f000045_t008.png,5
f000045_t009.png,1
f000045_t010.png,8
f000045_t011.png,3
f000045_t012.png,90
f000045_t013.png,71
f000045_t014.png,35
f000045_t016.png,17
f000045_t017.png,5
f000045_t018.png,unreadable
f000045_t019.png,64
f000045_t021.png,55
f000045_t022.png,55
f000045_t020.png,5
f000050_t015.png,90
f000065_t001.png,15
f000065_t002.png,7
f000065_t003.png,4
f000065_t004.png,5
f000065_t005.png,14
f000065_t006.png,55
f000065_t008.png,29
f000065_t009.png,unreadable
f000065_t010.png,8
f000065_t011.png,unreadable
f000065_t012.png,unreadable
f000065_t013.png,10
f000065_t014.png,unreadable
f000065_t018.png,65
f000065_t019.png,64
f000065_t021.png,unreadable
f000065_t020.png,18
f000065_t022.png,89
f000080_t016.png,89
f000085_t002.png,7
f000085_t004.png,25
f000085_t006.png,53
f000085_t008.png,71
f000085_t009.png,8
f000085_t011.png,3
f000085_t013.png,10
f000085_t014.png,unreadable
f000085_t018.png,unreadable
f000085_t019.png,unreadable
f000085_t021.png,90
f000085_t020.png,18
f000085_t028.png,2
f000085_t010.png,70
f000090_t030.png,unreadable
f000090_t017.png,89
f000090_t022.png,90
f000100_t016.png,0
f000100_t033.png,unreadable
f000100_t015.png,8
f000105_t002.png,7
f000105_t004.png,25
f000105_t006.png,53
f000105_t011.png,3
f000105_t014.png,unreadable
f000105_t021.png,91
f000105_t028.png,2
f000105_t010.png,70
f000110_t017.png,unreadable
f000110_t039.png,0
f000110_t042.png,unreadable
f000110_t018.png,unreadable
f000110_t019.png,53
f000110_t008.png,90
f000115_t043.png,89
f000115_t001.png,unreadable
f000115_t020.png,unreadable
f000120_t015.png,unreadable
f000120_t012.png,70
f000120_t022.png,25
f000120_t013.png,53
f000125_t011.png,3
f000125_t054.png,0
f000125_t055.png,2
f000125_t014.png,25
f000125_t021.png,7
f000130_t042.png,unreadable
f000130_t039.png,64
f000130_t019.png,8
f000130_t008.png,53
f000135_t043.png,89
f000135_t001.png,90
f000135_t060.png,65
f000135_t030.png,8
f000135_t016.png,70
f000135_t002.png,25
f000140_t067.png,65
f000140_t020.png,53
f000140_t012.png,8
f000145_t054.png,0
f000145_t069.png,89
f000145_t071.png,unreadable
f000150_t008.png,7
f000150_t073.png,25
f000150_t019.png,unreadable
f000155_t017.png,89
f000155_t030.png,8
f000160_t067.png,53
f000160_t012.png,2
f000160_t016.png,8
f000160_t020.png,70
f000170_t060.png,70
f000170_t002.png,8
f000170_t054.png,unreadable
f000175_t010.png,2
f000175_t013.png,3
f000180_t012.png,89
f000180_t006.png,3
f000185_t015.png,3
f000195_t004.png,unreadable
f000195_t016.png,8
f000200_t009.png,2
f000200_t021.png,unreadable
f000210_t006.png,2
f000005_t001.png,unreadable
f000005_t002.png,7
f000005_t003.png,25
f000005_t004.png,18
f000005_t005.png,unreadable
f000005_t006.png,95
f000005_t007.png,25
f000005_t008.png,10
f000005_t009.png,1
f000005_t010.png,unreadable
f000005_t011.png,unreadable
f000005_t012.png,unreadable
f000005_t013.png,71
f000005_t014.png,90
f000005_t015.png,25
f000005_t016.png,3
f000005_t017.png,64
f000005_t018.png,unreadable
f000005_t019.png,unreadable
f000005_t020.png,unreadable
f000005_t021.png,63
f000025_t001.png,5
f000025_t002.png,unreadable
f000025_t003.png,unreadable
f000025_t004.png,18
f000025_t005.png,unreadable
f000025_t006.png,95
f000025_t007.png,25
f000025_t008.png,10
f000025_t009.png,1
f000025_t010.png,unreadable
f000025_t011.png,unreadable
f000025_t012.png,unreadable
f000025_t013.png,71
f000025_t014.png,unreadable
f000025_t015.png,25
f000025_t016.png,unreadable
f000025_t017.png,64
f000025_t018.png,unreadable
f000025_t019.png,unreadable
f000025_t020.png,unreadable
f000025_t021.png,71
f000045_t001.png,5
f000045_t002.png,7
f000045_t003.png,unreadable
f000045_t004.png,unreadable
f000045_t005.png,unreadable
f000045_t006.png,unreadable
f000045_t007.png,26
f000045_t008.png,10
f000045_t009.png,unreadable
f000045_t010.png,unreadable
f000045_t011.png,unreadable
f000045_t012.png,unreadable
f000045_t013.png,unreadable
f000045_t014.png,unreadable
f000045_t015.png,25
f000045_t016.png,unreadable
f000045_t017.png,unreadable
f000045_t018.png,70
f000045_t019.png,64
f000045_t020.png,53
f000045_t022.png,65
f000055_t021.png,unreadable
f000065_t004.png,18
f000065_t006.png,unreadable
f000065_t007.png,unreadable
f000065_t011.png,unreadable
f000065_t012.png,unreadable
f000065_t013.png,10
f000065_t015.png,25
f000065_t017.png,unreadable
f000065_t018.png,unreadable
f000065_t019.png,64
f000065_t032.png,10
f000070_t039.png,7
f000070_t010.png,unreadable
f000075_t021.png,63
f000075_t014.png,65
f000085_t004.png,18
f000085_t006.png,90
f000085_t013.png,10
f000085_t015.png,25
f000085_t018.png,70
f000085_t019.png,unreadable
f000085_t032.png,71
f000085_t059.png,unreadable
f000090_t067.png,unreadable
f000090_t017.png,unreadable
f000095_t021.png,unreadable
f000095_t075.png,90
f000095_t078.png,48
f000100_t083.png,3
f000100_t084.png,unreadable
f000100_t086.png,90
f000100_t008.png,unreadable
f000105_t004.png,18
f000105_t013.png,10
f000105_t019.png,70
f000105_t032.png,71
f000105_t092.png,unreadable
f000105_t018.png,7
f000110_t022.png,7
f000115_t021.png,63
f000115_t075.png,64
f000115_t097.png,48
f000115_t098.png,95
f000115_t101.png,65
f000120_t083.png,3
f000120_t084.png,89
f000120_t086.png,90
f000120_t104.png,10
f000120_t017.png,7
f000125_t013.png,unreadable
f000130_t112.png,89
f000130_t113.png,10
f000135_t021.png,63
f000135_t098.png,95
f000135_t101.png,65
f000135_t116.png,90
f000140_t084.png,4
f000140_t017.png,7
f000140_t118.png,48
f000140_t119.png,64
f000145_t020.png,3
f000145_t078.png,48
f000150_t112.png,89
f000150_t113.png,10
f000150_t128.png,8
f000155_t021.png,63
f000155_t098.png,95
f000155_t101.png,unreadable
f000155_t116.png,unreadable
f000160_t084.png,4
f000160_t017.png,7
f000160_t119.png,64
f000170_t112.png,89
f000170_t113.png,unreadable
f000170_t141.png,unreadable
f000175_t098.png,unreadable
f000175_t101.png,55
f000175_t116.png,90
f000175_t008.png,unreadable
f000175_t075.png,48
f000175_t083.png,53
f000180_t084.png,4
f000180_t119.png,unreadable
f000185_t148.png,26
f000185_t149.png,7
f000185_t151.png,53
f000190_t141.png,3
f000195_t101.png,55
f000195_t155.png,90
f000195_t156.png,25
f000195_t022.png,10
f000200_t160.png,63
f000200_t161.png,4
f000200_t116.png,64
f000205_t148.png,26
f000205_t151.png,53
f000205_t163.png,25
f000205_t165.png,48
f000205_t166.png,8
f000205_t014.png,95
f000205_t006.png,10
f000210_t141.png,3
f000215_t101.png,65
f000215_t155.png,90
f000215_t075.png,25
f000215_t119.png,64
f000220_t160.png,63
f000220_t084.png,unreadable
f000225_t148.png,26
f000225_t166.png,8
f000225_t014.png,unreadable
f000225_t006.png,10
f000225_t097.png,25
f000225_t151.png,25
f000230_t141.png,3
f000235_t101.png,65
f000235_t155.png,90
f000235_t119.png,64
f000235_t118.png,25
f000235_t165.png,95
f000240_t160.png,63
f000240_t084.png,unreadable
f000245_t148.png,26
f000245_t166.png,8
f000245_t151.png,7
f000245_t171.png,unreadable
f000250_t141.png,unreadable
f000250_t173.png,95
f000255_t101.png,65
f000255_t155.png,90
f000255_t119.png,64
f000255_t118.png,25
f000255_t165.png,10
f000260_t160.png,10
f000260_t084.png,4
f000265_t148.png,26
f000265_t166.png,unreadable
f000265_t151.png,unreadable
f000265_t171.png,unreadable
f000270_t173.png,95
f000270_t008.png,unreadable
f000270_t141.png,25
